Chemin,Instance déliberatrice,Identifiant,Majoration,Type recours,Personnalité,Décision,Code juridiction,Nom juridiction,Date,Lien fichier
../data/raw/DCA/2023/05/DCA_20VE03082_20230509.xml,Cour administrative d'appel,20VE03082,100%,Plein Contentieux,Personne morale,Satisfaction Partielle,78,Cour administrative d'appel de Versailles,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/05/DCA_20VE03082_20230509.xml
../data/raw/DCA/2023/05/DCA_22DA00168_20230504.xml,Cour administrative d'appel,22DA00168,40%,Plein Contentieux,Personne physique,Rejet,59,Cour administrative d'appel de Douai,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/05/DCA_22DA00168_20230504.xml
../data/raw/DCA/2023/05/DCA_21LY03951_20230511.xml,Cour administrative d'appel,21LY03951,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/05/DCA_21LY03951_20230511.xml
../data/raw/DCA/2023/02/DCA_20LY03782_20230216.xml,Cour administrative d'appel,20LY03782,80%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20LY03782_20230216.xml
../data/raw/DCA/2023/02/DCA_21LY02632_20230223.xml,Cour administrative d'appel,21LY02632,40%,Fiscal,Personne physique,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02632_20230223.xml
../data/raw/DCA/2023/02/DCA_21TL02311_20230209.xml,Cour administrative d'appel,21TL02311,40%,Plein Contentieux,Personne physique,Satisfaction Partielle,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21TL02311_20230209.xml
../data/raw/DCA/2023/02/DCA_21BX00549_20230207.xml,Cour administrative d'appel,21BX00549,40%,Plein Contentieux,Personne morale,Rejet,33,Cour administrative d'appel de Bordeaux,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21BX00549_20230207.xml
../data/raw/DCA/2023/02/DCA_21LY02597_20230202.xml,Cour administrative d'appel,21LY02597,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02597_20230202.xml
../data/raw/DCA/2023/02/DCA_21VE01269_20230209.xml,Cour administrative d'appel,21VE01269,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01269_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA00774_20230203.xml,Cour administrative d'appel,21PA00774,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA00774_20230203.xml
../data/raw/DCA/2023/02/DCA_20MA04741_20230209.xml,Cour administrative d'appel,20MA04741,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20MA04741_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA03819_20230214.xml,Cour administrative d'appel,21PA03819,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA03819_20230214.xml
../data/raw/DCA/2023/02/DCA_21MA00342_20230209.xml,Cour administrative d'appel,21MA00342,40%,Plein Contentieux,Personne physique,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21MA00342_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA01536_20230223.xml,Cour administrative d'appel,21PA01536,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA01536_20230223.xml
../data/raw/DCA/2023/02/DCA_21PA06533_20230214.xml,Cour administrative d'appel,21PA06533,100%,Plein Contentieux,Personne morale,Satisfaction Partielle,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA06533_20230214.xml
../data/raw/DCA/2023/02/DCA_21PA05652_20230217.xml,Cour administrative d'appel,21PA05652,80%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA05652_20230217.xml
../data/raw/DCA/2023/02/DCA_21LY02479_20230209.xml,Cour administrative d'appel,21LY02479,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02479_20230209.xml
../data/raw/DCA/2023/02/DCA_21TL02310_20230223.xml,Cour administrative d'appel,21TL02310,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21TL02310_20230223.xml
../data/raw/DCA/2023/02/DCA_21TL00263_20230223.xml,Cour administrative d'appel,21TL00263,40%,Plein Contentieux,Personne morale,Rejet,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21TL00263_20230223.xml
../data/raw/DCA/2023/02/DCA_21PA03688_20230217.xml,Cour administrative d'appel,21PA03688,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA03688_20230217.xml
../data/raw/DCA/2023/02/DCA_22PA01803_20230217.xml,Cour administrative d'appel,22PA01803,40%,Plein Contentieux,Personne physique,Satisfaction Partielle,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_22PA01803_20230217.xml
../data/raw/DCA/2023/02/DCA_21VE01246_20230223.xml,Cour administrative d'appel,21VE01246,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01246_20230223.xml
../data/raw/DCA/2023/02/DCA_20MA02854_20230209.xml,Cour administrative d'appel,20MA02854,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20MA02854_20230209.xml
../data/raw/DCA/2023/02/DCA_20NC02427_20230216.xml,Cour administrative d'appel,20NC02427,40%,Autres,Personne physique,Rejet,54,Cour Administrative d'Appel de Nancy,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20NC02427_20230216.xml
../data/raw/DCA/2023/02/DCA_21PA03368_20230217.xml,Cour administrative d'appel,21PA03368,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA03368_20230217.xml
../data/raw/DCA/2023/02/DCA_21LY01700_20230209.xml,Cour administrative d'appel,21LY01700,80%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY01700_20230209.xml
../data/raw/DCA/2023/02/DCA_21DA01823_20230209.xml,Cour administrative d'appel,21DA01823,100%,Plein Contentieux,Personne morale,Satisfaction Totale,59,Cour administrative d'appel de Douai,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21DA01823_20230209.xml
../data/raw/DCA/2023/02/DCA_21VE01271_20230209.xml,Cour administrative d'appel,21VE01271,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01271_20230209.xml
../data/raw/DCA/2023/02/DCA_21VE01247_20230223.xml,Cour administrative d'appel,21VE01247,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01247_20230223.xml
../data/raw/DCA/2023/02/DCA_21LY01701_20230209.xml,Cour administrative d'appel,21LY01701,80%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY01701_20230209.xml
../data/raw/DCA/2023/02/DCA_21TL01618_20230209.xml,Cour administrative d'appel,21TL01618,100%,Plein Contentieux,Personne physique,Satisfaction Partielle,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21TL01618_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA06067_20230217.xml,Cour administrative d'appel,21PA06067,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA06067_20230217.xml
../data/raw/DCA/2023/02/DCA_21VE01245_20230223.xml,Cour administrative d'appel,21VE01245,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01245_20230223.xml
../data/raw/DCA/2023/02/DCA_20MA04709_20230209.xml,Cour administrative d'appel,20MA04709,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20MA04709_20230209.xml
../data/raw/DCA/2023/02/DCA_21DA01874_20230209.xml,Cour administrative d'appel,21DA01874,40%,Plein Contentieux,Personne morale,Rejet,59,Cour administrative d'appel de Douai,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21DA01874_20230209.xml
../data/raw/DCA/2023/02/DCA_21MA00054_20230209.xml,Cour administrative d'appel,21MA00054,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21MA00054_20230209.xml
../data/raw/DCA/2023/02/DCA_21VE00620_20230220.xml,Cour administrative d'appel,21VE00620,100%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE00620_20230220.xml
../data/raw/DCA/2023/02/DCA_21LY01699_20230209.xml,Cour administrative d'appel,21LY01699,80%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY01699_20230209.xml
../data/raw/DCA/2023/02/DCA_21LY02463_20230209.xml,Cour administrative d'appel,21LY02463,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02463_20230209.xml
../data/raw/DCA/2023/02/DCA_22PA00288_20230203.xml,Cour administrative d'appel,22PA00288,40%,Plein Contentieux,Personne morale,Satisfaction Totale,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_22PA00288_20230203.xml
../data/raw/DCA/2023/02/DCA_21DA01481_20230209.xml,Cour administrative d'appel,21DA01481,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,59,Cour administrative d'appel de Douai,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21DA01481_20230209.xml
../data/raw/DCA/2023/02/DCA_20TL22038_20230209.xml,Cour administrative d'appel,20TL22038,40%,Plein Contentieux,Personne morale,Rejet,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20TL22038_20230209.xml
../data/raw/DCA/2023/02/DCA_21LY01702_20230209.xml,Cour administrative d'appel,21LY01702,80%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY01702_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA00288_20230217.xml,Cour administrative d'appel,21PA00288,40%,Plein Contentieux,Personne physique,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA00288_20230217.xml
../data/raw/DCA/2023/02/DCA_21LY02951_20230202.xml,Cour administrative d'appel,21LY02951,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02951_20230202.xml
../data/raw/DCA/2023/02/DCA_21LY02508_20230202.xml,Cour administrative d'appel,21LY02508,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02508_20230202.xml
../data/raw/DCA/2023/02/DCA_21PA03427_20230214.xml,Cour administrative d'appel,21PA03427,40%,Plein Contentieux,Personne physique,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA03427_20230214.xml
../data/raw/DCA/2023/02/DCA_21DA01849_20230209.xml,Cour administrative d'appel,21DA01849,40%,Plein Contentieux,Personne physique,Rejet,59,Cour administrative d'appel de Douai,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21DA01849_20230209.xml
../data/raw/DCA/2023/02/DCA_20MA01482_20230209.xml,Cour administrative d'appel,20MA01482,40%,Plein Contentieux,Personne physique,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20MA01482_20230209.xml
../data/raw/DCA/2023/02/DCA_20VE00572_20230223.xml,Cour administrative d'appel,20VE00572,80%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20VE00572_20230223.xml
../data/raw/DCA/2023/02/DCA_20TL22102_20230223.xml,Cour administrative d'appel,20TL22102,40%,Plein Contentieux,Personne physique,Rejet,31,Cour administrative d'appel de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20TL22102_20230223.xml
../data/raw/DCA/2023/02/DCA_21VE00780_20230220.xml,Cour administrative d'appel,21VE00780,40%,Plein Contentieux,Personne morale,Rejet,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE00780_20230220.xml
../data/raw/DCA/2023/02/DCA_21MA00119_20230209.xml,Cour administrative d'appel,21MA00119,40%,Other,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21MA00119_20230209.xml
../data/raw/DCA/2023/02/DCA_21PA05777_20230223.xml,Cour administrative d'appel,21PA05777,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA05777_20230223.xml
../data/raw/DCA/2023/02/DCA_21PA05722_20230222.xml,Cour administrative d'appel,21PA05722,40%,Plein Contentieux,Personne morale,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21PA05722_20230222.xml
../data/raw/DCA/2023/02/DCA_21MA01339_20230210.xml,Cour administrative d'appel,21MA01339,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21MA01339_20230210.xml
../data/raw/DCA/2023/02/DCA_21LY02950_20230202.xml,Cour administrative d'appel,21LY02950,40%,Fiscal,Personne morale,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21LY02950_20230202.xml
../data/raw/DCA/2023/02/DCA_21VE01172_20230220.xml,Cour administrative d'appel,21VE01172,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,78,Cour administrative d'appel de Versailles,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21VE01172_20230220.xml
../data/raw/DCA/2023/02/DCA_21DA01375_20230209.xml,Cour administrative d'appel,21DA01375,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,59,Cour administrative d'appel de Douai,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21DA01375_20230209.xml
../data/raw/DCA/2023/02/DCA_22PA00031_20230217.xml,Cour administrative d'appel,22PA00031,40%,Plein Contentieux,Personne physique,Rejet,75,Cour administrative d'appel de Paris,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_22PA00031_20230217.xml
../data/raw/DCA/2023/02/DCA_21MA01957_20230210.xml,Cour administrative d'appel,21MA01957,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_21MA01957_20230210.xml
../data/raw/DCA/2023/02/DCA_20MA03935_20230209.xml,Cour administrative d'appel,20MA03935,40%,Plein Contentieux,Personne morale,Rejet,13,Cour administrative d'appel de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DCA/2023/02/DCA_20MA03935_20230209.xml
